WKT,id,start_date,end_date,description,user_id,created,last_modified,source_id,type,night_bombing,map_sheet_id
"POINT (-0.008108 51.494062)","358",1940/09/07 12:02:00,1940/09/07 12:02:00,"Manchester Road, Cubitt Town, E14, London, UK ; 40x 30 roadway damage. And Three houses each of 8 rooms and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","357",1940/09/07 12:02:00,1940/09/07 12:02:00,"Thomas Road E14, London, UK ; 1x1 paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","356",1940/09/07 12:02:00,1940/09/07 12:02:00,"Milborne St, Hackney E9, London, UK ; Milbourne Piano Works, building of 3 floors, 30 x 20ft used as workrooms, offices and stores, about 14 x 1oft or roof damaged. Doors broken open. Ceiling and contents under by water","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.041483 51.483273)","355",1940/09/07 12:02:00,1940/09/07 12:02:00,"Trundley's Road, Deptford, SE16, London, UK ; 9 privates houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","354",1940/09/07 12:02:00,1940/09/07 12:02:00,"Brent Road, Plumstead, SE18, London, UK ; All private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","353",1940/09/07 12:02:00,1940/09/07 12:02:00,"48 Eglinton Hill, Plumstead, SE18, London, UK ; All private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.017324 51.449829)","154",1940/09/06 18:20:00,1940/09/06 18:20:00,"Sandhurst Road School, Catford, SE6, London, UK ; HM War Dept. Royal Air Force. Iron and Timer shed, 60x40 used as messroom and store room","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.005503 51.43623)","153",1940/09/06 18:20:00,1940/09/06 18:20:00,"27 Crutchley Road, Downham, London, UK ; IB on enclosed ground at rear of premises","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","352",1940/09/07 12:02:00,1940/09/07 12:02:00,"22 Blackheath Vale, Blackheath SE3, London, UK ; Groundfloor passage damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","351",1940/09/07 12:02:00,1940/09/07 12:02:00,"3 Blackheath Vale, Blackheath SE3, London, UK ; Back room on 1st floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.044234 51.467708)","350",1940/09/07 12:02:00,1940/09/07 12:02:00,"St. Catherine's Church,Pepys Rd, Lewisham, London SE14, United Kingdom, London, UK ; Nave severely damaged by fire and most of roof is off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","349",1940/09/07 12:02:00,1940/09/07 12:02:00,"Devon Street, SE1, London, UK ; All buildings in this thoroughfare damaged by explosion","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.076625 51.487952)","348",1940/09/07 12:02:00,1940/09/07 12:02:00,"Old Kent Road, SE1, London, UK ; Belonging to South Metropolitan Gas Works: 3, 000, 000 cubic feet of gas destroyed and a gas holder severely damaged. A range of buildings including work rooms, showrooms and offices damaged by fire.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.025923 51.498665)","347",1940/09/07 12:01:00,1940/09/07 12:01:00,"Westferry Road, Millwall, E14, London, UK ; Lead and Zinc Manufacturers. 40 x20 of wharfside and a 60x40 building, office and machine room, damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.047438 51.515849)","346",1940/09/07 12:01:00,1940/09/07 12:01:00,"Aylward Street London E1 OQW, London, UK ; Minor fire damage in this area","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.077256 51.524145)","345",1940/09/07 12:01:00,1940/09/07 12:01:00,"42 Stephney High Street E1, London, UK ; Timber shed, 30x10 (used as store) damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.075315 51.514041)","344",1940/09/07 12:01:00,1940/09/07 12:01:00,"10 Stepney High Street, E1, London, UK ; 4x2 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.045978 51.516747)","343",1940/09/07 12:01:00,1940/09/07 12:01:00,"360 Stepney Way, E1, London, UK ; 2x2 Roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.048896 51.542331)","342",1940/09/07 12:01:00,1940/09/07 12:01:00,"Well St, Hackney, E9, London, UK ; London Passenger Transport Board- An Omnibus Reg. No. EXV 246. Top deck severely damaged. Lower deck slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","341",1940/09/07 12:01:00,1940/09/07 12:01:00,"Greenstead Road, Deptford SE8, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","340",1940/09/07 12:01:00,1940/09/07 12:01:00,"3 Kneller Road, Brockley, SE4, London, UK ; Front room on 1st floor severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","339",1940/09/07 12:01:00,1940/09/07 12:01:00,"2a Kneller Road, Brockley, SE4, London, UK ; Middle room damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.005519 51.489103)","338",1940/09/07 12:00:00,1940/09/07 12:00:00,"39 Saundersness Road, Cubitt Town, E14., London, UK ; 20 houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.009011 51.482717)","337",1940/09/07 12:00:00,1940/09/07 12:00:00,"Greenwich foot subway, London, UK ; London County Council. 60 ft of tunnel and lift shaft on north side damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","336",1940/09/07 12:00:00,1940/09/07 12:00:00,"Wapping Wall E1, London, UK ; Metropolitan Wharf-A building of 2 floors about 100 x 60 feet ( used as warehouse office and store) severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","335",1940/09/07 12:00:00,1940/09/07 12:00:00,"128 Aylward Street, Stepney E1, London, UK ; Timber yard and offices of two floors and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.067984 51.520224)","334",1940/09/07 12:00:00,1940/09/07 12:00:00,"12 Jewel Street, Stepney E1, London, UK ; Front room on first floor and contents damaged. Ceiling slightly under by water","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.047184 51.498126)","333",1940/09/07 12:00:00,1940/09/07 12:00:00,"1 Redriff Road, Rotherhithe, SE16, London, UK ; Many buildings in this thorough fare are severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.037678 51.501609)","332",1940/09/07 12:00:00,1940/09/07 12:00:00,"Redriff School, Rotherhithe Street, SE16, London, UK ; range of buildings between 1-4 floors, covering 200x200 severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.033412 51.502678)","331",1940/09/07 12:00:00,1940/09/07 12:00:00,"299 Rotherhithe Street, SE16, London, UK ; Timber Merchants, 500x400  and 4/5 of contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.04581 51.504378)","330",1940/09/07 12:00:00,1940/09/07 12:00:00,"Rotherhithe Street, SE16, London, UK ; Wharfingers. 300x100 1-3 floor buildings, contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.046676 51.493041)","329",1940/09/07 12:00:00,1940/09/07 12:00:00,"Swedish yard, Surrey, Commercial Docks, SE16, London, UK ; stack of timber and 30x20 damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",OIL,false,
"POINT (-0.079302 51.524689)","328",1940/09/07 12:00:00,1940/09/07 12:00:00,"40 Batavia Road, New Cross SE14, London, UK ; back rooms 1st floor damaged and 4x3 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.050238 51.426078)","327",1940/09/07 12:00:00,1940/09/07 12:00:00,"58 Sydenham Road, Sydenham, SE26, London, UK ; Shop and house of 5 rooms damaged. 6 shops opposite and adjoining damaged by explosion. One Section officer AFS injured","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","326",1940/09/07 12:00:00,1940/09/07 12:00:00,"Tunnel Avenue, Greenwich, SE10, London, UK ; Greenwich borough council, 4x3 asphalt paving damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","325",1940/09/07 12:00:00,1940/09/07 12:00:00,"Tunnel Avenue, Greenwich, SE10, London, UK ; Henry Froud, Haulage contractors, 120x40 severely damged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.004318 51.493806)","324",1940/09/07 12:00:00,1940/09/07 12:00:00,"Morden Wharf Road, Greenwich SE10, London, UK ; Firmin & Co. Sack and bag manufactures. Range of buildings  200x180 used as workshops severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.037166 51.455211)","323",1940/09/07 12:00:00,1940/09/07 12:00:00,"12 Buckthorne Road, Corfton Park SE4, London, UK ; First floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.01492 51.48066)","322",1940/09/07 12:00:00,1940/09/07 12:00:00,"Thornham Street Greenwich SE10, London, UK ; 20 private houses damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","321",1940/09/07 12:00:00,1940/09/07 12:00:00,"8 Lanbury Road, Camberwell SE15, London, UK ; front room of 1st floor damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","320",1940/09/07 11:59:00,1940/09/07 11:59:00,"West Ferry Road, Millwall, E14, London, UK ; 20 ft of railway track and a building of one floor80x40 damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","300",1940/09/07 11:54:00,1940/09/07 11:54:00,"599 Manchester Road, Cubitt Town, E14, London, UK ; Private house of 9 room s damaged by fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","193",1940/09/06 21:45:00,1940/09/06 21:45:00,"12 Harford St, Stepney E1, London, UK ; a building of 3 floors about 80 x 50ft and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.048357 51.543624)","318",1940/09/07 11:59:00,1940/09/07 11:59:00,"Milbourne St, Hackney E9, London, UK ; Slipper manufacturer- building of 1 and 2 floors about 80 x 60 feet, used as workrooms, offices and stores severely damaged. Most part of roof off and door and window glass broken","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.110084 51.521183)","316",1940/09/07 11:59:00,1940/09/07 11:59:00,"250 Silver Walk, Rotherhithe Street, Se16, London, UK ; block of mofel dwellings damaged by explosion.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.046676 51.493041)","315",1940/09/07 11:59:00,1940/09/07 11:59:00,"Surrey Commercial Docks, SE16, London, UK ; Port of London, timber yards, warehouses, offices and stores, covering 120 acres, including 10 shops and small craft of about 30 000 tons gross. 4/5 of content damaged.  Roofs off. Two firemen killed and four i","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.039834 51.476682)","314",1940/09/07 11:59:00,1940/09/07 11:59:00,"25 Goodwood Road, Newcross, SE14, London, UK ; Aspinalls. Paint Manufacturers. 20x10 roofing and joisting damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.058444 51.479328)","313",1940/09/07 11:58:00,1940/09/07 11:58:00,"Gervase Street, Camberwell, SE16, London, UK ; 2x1 roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","312",1940/09/07 11:57:00,1940/09/07 11:57:00,"North Woolwich Road E16, London, UK ; Victualler Barge House60x40 two floor building, used as victuallers and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","311",1940/09/07 11:57:00,1940/09/07 11:57:00,"40 Harford Street, Stepney, E1, London, UK ; House of 5 rooms and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.050014 51.543612)","310",1940/09/07 11:57:00,1940/09/07 11:57:00,"27, Elsdale Street, Hackney, E9, London, UK ; Back room on second floor and contents damaged. Roof damaged by breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.043428 51.466589)","309",1940/09/07 11:57:00,1940/09/07 11:57:00,"St. Catherine's Vicarage, Pepys's Road, New Cross, SE14, London, UK ; house of 20 rooms, most of roof off, contents slightly damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","308",1940/09/07 11:55:00,1940/09/07 11:55:00,"34 Grantley Street, Mile End E1, London, UK ; House of 6 rooms, first floor and contents severely damaged. Part of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","307",1940/09/07 11:55:00,1940/09/07 11:55:00,"Tunnel Avenue, Greenwich, SE10, London, UK ; building of one room and tro floors severley damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.12777 51.500302)","306",1940/09/07 11:55:00,1940/09/07 11:55:00,"25 Dowanhill Road, Catford, Se6, London, UK ; Unexploded bomb at rear of premises, not yet detonated","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.007502 51.46666)","305",1940/09/07 11:55:00,1940/09/07 11:55:00,"1 Elliot park, Blackheath, SE3, London, UK ; four houses, each with 12 rooms slightly damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.007038 51.435484)","304",1940/09/07 11:55:00,1940/09/07 11:55:00,"201 Boundfield Road, Downham, London, UK ; Private house of 6 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.0083 51.441946)","303",1940/09/07 11:55:00,1940/09/07 11:55:00,"117 Sedgeway, Catford, SE6, London, UK ; Private house of 6 rooms damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.010388 51.469471)","302",1940/09/07 11:55:00,1940/09/07 11:55:00,"Hollyhedge House, Blackheath, SE3, London, UK ; HM War Dept 2x1 damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","301",1940/09/07 11:55:00,1940/09/07 11:55:00,"47 Lewisham Road SE10, London, UK ; Hairdressers, Severley damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.005124 51.473251)","298",1940/09/07 11:54:00,1940/09/07 11:54:00,"Conduit House, Hyde Vale, Greenwich SE10, London, UK ; 15x5 roof damage to house that had been let out as flats","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","297",1940/09/07 11:53:00,1940/09/07 11:53:00,"457 Brockley Road, Brockley SE4, London, UK ; Back room on ground floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.005276 51.476098)","296",1940/09/07 11:52:00,1940/09/07 11:52:00,"70 Crooms Hill, Greenwich SE10, London, UK ; Ladies School. Ursuline Convent 10x4 roof damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.018768 51.474517)","295",1940/09/07 11:52:00,1940/09/07 11:52:00,"Catherine Grove, Greenwich SE10, London, UK ; London Auxiliary Fire Service: Medium trailer pump of content damaged. Tar and brickwork damaged in yard","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.007078 51.475124)","294",1940/09/07 11:52:00,1940/09/07 11:52:00,"Hyde Vale Greenwich S10, London, UK ; HM War Dept. Royal Air Force. An aeroplane damaged by fire by explosion and breakage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",UNKNOWN,false,
"POINT (-0.009011 51.482717)","293",1940/09/07 11:52:00,1940/09/07 11:52:00,"Brewery Wharf, Creek Road, Greenwich, SE10, London, UK ; Headley's Wharf, Ltd.20x15 of quayside damaged by explosion","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.057932 51.500543)","292",1940/09/07 11:51:00,1940/09/07 11:51:00,"Albert Road, North Wollwich, E16, London, UK ; 12x6 wooden fencing and railway cutting away damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.013158 51.522173)","291",1940/09/07 11:51:00,1940/09/07 11:51:00,"Empson Street, Bromley, E3, London, UK ; Berger Hall Central Church and Medical Mission 120x80 lecture hall and club rooms, contents severely damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.018259 51.522221)","290",1940/09/07 11:51:00,1940/09/07 11:51:00,"Devons Road, Bromley, E3, London, UK ; St. Andew's Hospital. 100x50 three floor building, roofing and joisting damaged by fire. 100x22 three floor building roofing and joisting damaged. 50x20 one floor building damaged. 40x20 plumbers workshop . 1/6 cont","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","289",1940/09/07 11:50:00,1940/09/07 11:50:00,"Honor Oak Road, Forest Hill SE23, London, UK ; Owned by Lewisham BC 6x3 Roadway damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.023843 51.475086)","720",1940/09/07 16:00:00,1940/09/07 16:00:00,"Deptford Church Street, SE8, London, UK ; Rag Merchants, Quantity of stock destroyed.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.114036 51.428116)","680",1940/09/07 15:05:00,1940/09/07 15:05:00,"293 Leighham Court Road, Streatham, SW16, London, UK ; 4x3 grass burned","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.016331 51.479956)","679",1940/09/07 15:05:00,1940/09/07 15:05:00,"42 Norman Road, Greenwich, SE10, London, UK ; Wharfingers, 30x20 quayside damage","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.181711 51.5201)","678",1940/09/07 15:05:00,1940/09/07 15:05:00,"Harrow Road, w2, London, UK ; gas mains and 20x 20 of paving destroyed","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.087716 51.546068)","677",1940/09/07 15:04:00,1940/09/07 15:04:00,"St. Paul's Road, Islington, n1, London, UK ; front room on third floor damaged, including roof and ceiling","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.047596 51.493011)","285",1940/09/07 11:46:00,1940/09/07 11:46:00,"Commonwealth Buildings, Woolwich Curch Street, SE18, London, UK ; Storage building of one floor 60x20","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.047596 51.493011)","284",1940/09/07 11:46:00,1940/09/07 11:46:00,"Commonwealth Buildings, Woolwich Curch Street, SE18, London, UK ; A house of 7 rooms, top floor and contents severely damaged art of roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.047596 51.493011)","283",1940/09/07 11:46:00,1940/09/07 11:46:00,"Commonwealth Buildings, Woolwich Curch Street, SE18, London, UK ; One floor building 60x40 ft used as workroom office and store","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.047596 51.493011)","282",1940/09/07 11:46:00,1940/09/07 11:46:00,"Commonwealth Buildings, Woolwich Curch Street, SE18, London, UK ; Two floor building 100x 40, used as work rooms, top floor and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","267",1940/09/07 11:42:00,1940/09/07 11:42:00,"1 Reeves Road, Bow, E3, London, UK ; House of 4 rooms, severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.12777 51.500302)","152",1940/09/06 18:20:00,1940/09/06 18:20:00,"129 Killearn Road, Catford SE6, London, UK ; Front room on 1st floor severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.066794 51.49004)","281",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Motor lorry damaged by fire","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","280",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Bloock 225- 80x50 one floor building , used as workrooms and store","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","279",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Two timber shed buildings  each 20x10, two railway trucks and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","278",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Block 149 50x40 used as dwelling and store severely damaged and part of roof off.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","277",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Block 221, 50x40 office and store damaged. Roof off","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","276",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Block 67 three floor 150x60 roof and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","275",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Block 52- 80x50 two floor building, used as acid store severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","274",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; Block 49- Abuilding of 2 floors 250x60 storage damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (0.066794 51.49004)","273",1940/09/07 11:46:00,1940/09/07 11:46:00,"Royal Dockyard, Woolwich, London, UK ; HM War Dept. Block 47- A building og three floors about 250 x 80 used as store and contents damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","272",1940/09/07 11:45:00,1940/09/07 11:45:00,"4 Pier Road, North Woolwich, E16 , London, UK ; Front room on 1st floor and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","271",1940/09/07 11:45:00,1940/09/07 11:45:00,"Reeves Road, Bow, E3, London, UK ; Number of IB burned out on road","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","269",1940/09/07 11:44:00,1940/09/07 11:44:00,"Wotton Way, Deptford, SE8, London, UK ; IB burned out in street","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.014698 51.51462)","268",1940/09/07 11:43:00,1940/09/07 11:43:00,"120 Chrisp Street, Poplar, E14, London, UK ; Shop and house of 7 rooms  and contents severely damaged","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",XB,false,
"POINT (-0.079302 51.524689)","266",1940/09/07 11:41:00,1940/09/07 11:41:00,"14, Three Mill Lane, Greater London, E3, London, UK ; House of 8 rooms, front and middle room on first floor and contents damaged.","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","265",1940/09/07 11:40:00,1940/09/07 11:40:00,"Paradise Place Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","264",1940/09/07 11:40:00,1940/09/07 11:40:00,"Plumstead Road, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.064296 51.492062)","263",1940/09/07 11:40:00,1940/09/07 11:40:00,"John Wilson Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.064296 51.492062)","262",1940/09/07 11:40:00,1940/09/07 11:40:00,"Woolwich high Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.066819 51.488525)","261",1940/09/07 11:40:00,1940/09/07 11:40:00,"Chapel Hill, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.064296 51.492062)","260",1940/09/07 11:40:00,1940/09/07 11:40:00,"Powis Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.060518 51.487669)","259",1940/09/07 11:40:00,1940/09/07 11:40:00,"Artillery Place, Wollwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","258",1940/09/07 11:40:00,1940/09/07 11:40:00,"Woolwich Church Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","257",1940/09/07 11:40:00,1940/09/07 11:40:00,"Glenalvon Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.057637 51.492174)","256",1940/09/07 11:40:00,1940/09/07 11:40:00,"Sunsbury Street, Woolwich SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (0.064296 51.492062)","255",1940/09/07 11:40:00,1940/09/07 11:40:00,"Kingsman Street, Woolwich, SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
"POINT (-0.079302 51.524689)","254",1940/09/07 11:40:00,1940/09/07 11:40:00,"Church hill Woolwich, SE18, London, UK ; Minor fire damage in all these thoroughfares","1",2012/02/19 18:00:00,2012/02/19 20:04:00,"1",IB,false,
